league,season,team,player,nation,pos,age,born,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10
FRA-Ligue 1,2024 - 2025,Nantes,Mostafa Mohamed,EGY,FW,26,1997,-0.6402862,-0.36116418,-0.060458347,-0.53152585,-0.15571631,0.13966782,0.74019635,0.27008423,0.40325752,-0.7613064
FRA-Ligue 1,2024 - 2025,Nantes,Nathan Zeze,FRA,DF,19,2005,-0.78074276,-0.4535185,-0.7853432,-0.3775913,-0.26144058,-0.14277928,0.91950935,0.3503884,0.34819436,-0.38213956
FRA-Ligue 1,2024 - 2025,Nantes,Nicolas Cozza,FRA,"DF,MF",25,1999,-0.73229104,-0.1719618,-0.5851761,-0.29794723,-0.40834922,0.0013861973,0.8655898,-0.24246472,0.20011845,-0.5990474
FRA-Ligue 1,2024 - 2025,Nantes,Nicolas Pallois,FRA,DF,36,1987,-0.7076569,-0.5785984,-0.7885395,-0.33219016,-0.41118085,-0.029449636,0.8672456,0.095801264,0.083156385,-0.42300594
FRA-Ligue 1,2024 - 2025,Nantes,Pedro Chirivella,ESP,MF,27,1997,-0.56382686,-0.04945507,-0.5653137,-0.22165792,-0.47677448,0.21277824,0.7180875,0.09075622,0.2182597,-0.24965942
FRA-Ligue 1,2024 - 2025,Nantes,Sorba Thomas,WAL,"FW,MF",24,1999,-0.4151018,-0.30323064,-0.3362581,-0.015756885,-0.23740573,-0.035419833,0.9102279,-0.12925254,0.4525712,-0.5636319
FRA-Ligue 1,2024 - 2025,Nice,Ali Abdi,TUN,"DF,MF",30,1993,-0.4142711,-0.1661843,-0.3974549,-0.32297176,-0.22028883,0.1978542,0.8989655,-0.19784681,0.17183149,-0.6558402
FRA-Ligue 1,2024 - 2025,Nice,Badredine Bouanani,ALG,"MF,FW",19,2004,-0.40349862,-0.06103639,-0.33834973,-0.21635038,-0.3057227,0.22997272,0.66172963,0.1350601,0.5669858,-0.64514935
FRA-Ligue 1,2024 - 2025,Nice,Baptiste Santamaria,FRA,MF,29,1995,-0.7498678,-0.2185202,-0.5062812,-0.46600378,-0.39955246,0.14259885,0.91648656,0.37419996,0.6048448,-0.5657124
FRA-Ligue 1,2024 - 2025,Nice,Dante,BRA,DF,40,1983,-0.68582827,-0.2163231,-0.6368827,-0.31198263,-0.36027274,-0.191176,0.7986063,0.12786072,0.28931668,-0.2117351
FRA-Ligue 1,2024 - 2025,Nice,Evann Guessand,CIV,"FW,MF",23,2001,0.07925364,0.0036385793,-0.060444616,-0.07178456,-0.08989311,-0.082730316,0.8649617,0.016894432,-0.28611165,-0.7900583
FRA-Ligue 1,2024 - 2025,Nice,Hicham Boudaoui,ALG,MF,24,1999,-0.45704877,0.11138932,-0.45891213,-0.36154407,-0.5540488,0.1900136,0.78189737,-0.019997366,-0.024351595,-0.5863905
FRA-Ligue 1,2024 - 2025,Nice,Jeremie Boga,CIV,"MF,FW",27,1997,-0.46810544,0.022279117,-0.24085827,-0.34413812,-0.4345078,0.14386857,0.8032338,0.13675106,0.659735,-0.5914313
FRA-Ligue 1,2024 - 2025,Nice,Jonathan Clauss,FRA,"DF,MF",31,1992,-0.1155705,-0.2510777,-0.41484803,0.2540558,-0.39511773,0.3980413,0.84917927,-0.38524792,-0.020917084,-0.42631856
FRA-Ligue 1,2024 - 2025,Nice,Melvin Bard,FRA,"DF,MF",23,2000,-0.5657812,0.13021502,-0.56079435,-0.1550221,-0.40613472,-0.01527608,0.8749129,-0.27102423,0.21220437,-0.53553593
FRA-Ligue 1,2024 - 2025,Nice,Moïse Bombito,CAN,DF,24,2000,-0.7128755,-0.16157584,-0.68796307,-0.4035365,-0.3384122,-0.3751012,0.84869516,0.33791786,0.2134368,-0.25504
FRA-Ligue 1,2024 - 2025,Nice,Pablo Rosario,DOM,"MF,DF",27,1997,-0.563726,-0.23025759,-0.49626085,-0.6131074,-0.28889588,-0.036776274,0.60695195,0.1590197,0.17508192,-0.48443243
FRA-Ligue 1,2024 - 2025,Nice,Sofiane Diop,MAR,"MF,FW",24,2000,-0.11753142,-0.3644135,-0.26355723,-0.5296023,-0.20645334,0.40280056,0.75221777,-0.18493944,0.3182387,-0.64374566
FRA-Ligue 1,2024 - 2025,Nice,Tanguy Ndombele,FRA,MF,27,1996,-0.41887307,-0.19859362,-0.45507416,-0.6252655,-0.4091742,0.09804657,0.925841,0.15068425,0.41806185,-0.6093799
FRA-Ligue 1,2024 - 2025,Nice,Youssouf Ndayishimiye,BDI,DF,25,1998,-0.58337814,-0.06443699,-0.70339566,-0.30053207,0.16430786,-0.17230564,0.7958767,0.15570433,0.11649927,-0.30073866
FRA-Ligue 1,2024 - 2025,Paris S-G,Achraf Hakimi,MAR,DF,25,1998,-0.014517357,0.24253565,-0.3929313,-0.17425653,-0.3971143,0.1675162,0.8907965,-0.36545295,0.14398846,-0.16700503
FRA-Ligue 1,2024 - 2025,Paris S-G,Bradley Barcola,FRA,FW,21,2002,0.38482597,-0.046605144,0.34629193,-0.11230528,-0.32933307,0.05566869,0.8158214,-0.60055006,0.089667425,-0.6109109
FRA-Ligue 1,2024 - 2025,Paris S-G,Désiré Doué,FRA,"FW,MF",19,2005,-0.087856255,0.32106927,-0.06389011,-0.07060176,-0.4594593,0.3502597,0.9281677,-0.34303576,0.100182466,-0.5455951
FRA-Ligue 1,2024 - 2025,Paris S-G,Gonçalo Ramos,POR,FW,23,2001,0.04199742,-0.6989198,0.38453215,-0.8305074,-0.24333374,0.5283946,0.31860495,0.101309195,0.66051406,-0.64316666
FRA-Ligue 1,2024 - 2025,Paris S-G,João Neves,POR,"MF,DF",19,2004,0.053867027,-0.028125124,-0.53390425,-0.38861558,-0.51933837,0.3434547,0.7546851,0.08632173,0.09714562,-0.4038337
FRA-Ligue 1,2024 - 2025,Paris S-G,Khvicha Kvaratskhelia,GEO,FW,23,2001,-0.22542726,-0.0160285,-0.07559568,-0.29643133,-0.24608901,0.49056667,0.9039418,-0.058411513,0.6448141,-0.56951445
FRA-Ligue 1,2024 - 2025,Paris S-G,Lucas Beraldo,BRA,DF,20,2003,-0.5958787,0.12532881,-0.8100084,-0.51110107,-0.099775024,-0.06858834,0.8095455,0.55813515,0.20107053,0.09147986
FRA-Ligue 1,2024 - 2025,Paris S-G,Marquinhos,BRA,DF,30,1994,-0.46920496,0.039877262,-0.6252584,-0.49235123,0.080359995,0.092032984,0.87420243,0.27719393,0.23934293,0.016528502
FRA-Ligue 1,2024 - 2025,Paris S-G,Nuno Mendes,POR,DF,22,2002,-0.37173602,0.17626567,-0.3244636,-0.14077352,-0.47980243,0.16708195,0.93059164,-0.10369967,0.3810907,-0.2301826
FRA-Ligue 1,2024 - 2025,Paris S-G,Ousmane Dembélé,FRA,FW,27,1997,0.28374243,0.21090135,0.51500773,-0.24248739,0.18186688,0.5502282,0.5921947,-0.3881035,0.44014746,-0.3485406
FRA-Ligue 1,2024 - 2025,Paris S-G,Vitinha,POR,MF,24,2000,-0.4021142,0.5791947,-0.48535907,-0.44743276,-0.27760047,0.45735347,0.49702737,0.21281154,0.2739361,0.06882271
FRA-Ligue 1,2024 - 2025,Paris S-G,Warren Zaïre-Emery,FRA,"MF,DF",18,2006,-0.3751039,0.28625306,-0.54195255,-0.50948554,-0.503691,0.00777775,0.7629255,0.02245658,0.19432019,-0.3860464
FRA-Ligue 1,2024 - 2025,Paris S-G,Willian Pacho,ECU,DF,22,2001,-0.6415358,-0.36137018,-0.844295,-0.5228193,-0.37697554,-0.34998974,0.7875051,0.092362486,0.16985618,-0.03238205
FRA-Ligue 1,2024 - 2025,Reims,Amadou Koné,MLI,MF,19,2005,-0.72428334,-0.028147696,-0.6345883,-0.37171337,-0.40117484,0.10059319,0.922087,0.3983193,0.3502626,-0.59290856
FRA-Ligue 1,2024 - 2025,Reims,Aurélio Buta,POR,DF,27,1997,-0.6448767,-0.040152714,-0.6192226,-0.24431284,-0.46455663,-0.07880706,0.7490191,0.044401877,0.33291602,-0.5286471
FRA-Ligue 1,2024 - 2025,Reims,Cédric Kipré,CIV,DF,27,1996,-0.69883007,-0.31791872,-0.7075948,-0.27285075,-0.3179657,-0.3642064,0.9282933,0.38907278,0.111901276,-0.2718412
FRA-Ligue 1,2024 - 2025,Reims,Emmanuel Agbadou,CIV,DF,27,1997,-0.7551445,-0.25059983,-0.6783194,-0.24161279,-0.30514643,0.039534505,0.9169942,0.5086441,0.48192123,-0.28800845
FRA-Ligue 1,2024 - 2025,Reims,Joseph Okumu,KEN,DF,27,1997,-0.71836305,-0.28208363,-0.61739284,-0.15473078,-0.08241015,-0.080186166,0.880416,0.43512493,0.20898296,-0.2588969
FRA-Ligue 1,2024 - 2025,Reims,Junya Ito,JPN,"FW,MF",31,1993,-0.49200043,0.24385305,-0.061422765,0.31712258,-0.53572524,-0.06639063,0.922492,-0.5887802,-0.007887699,-0.39584175
FRA-Ligue 1,2024 - 2025,Reims,Keito Nakamura,JPN,"FW,MF",24,2000,-0.45881432,0.15585715,-0.0064913835,-0.19171317,-0.13297196,-0.09417867,0.7290976,-0.12071292,-0.007570502,-0.6155083
FRA-Ligue 1,2024 - 2025,Reims,Marshall Munetsi,ZIM,MF,28,1996,-0.54981685,-0.4586556,-0.38882056,-0.3475656,-0.26387537,0.21173254,0.8799161,-0.006401481,0.11393255,-0.7088978
FRA-Ligue 1,2024 - 2025,Reims,Mory Gbane,CIV,"DF,MF",23,2000,-0.74882936,-0.4391044,-0.7592315,-0.3071021,-0.29757035,-0.015286091,0.90361,0.47651035,0.6127604,-0.4778114
FRA-Ligue 1,2024 - 2025,Reims,Oumar Diakité,CIV,FW,20,2003,-0.5289854,-0.12154201,-0.28909802,-0.61331874,-0.2675037,-0.1812259,0.72182727,0.10034193,0.2881889,-0.65747076
FRA-Ligue 1,2024 - 2025,Rennes,Adrien Truffert,FRA,"DF,MF",22,2001,-0.45693022,0.11707856,-0.4325427,-0.06070261,-0.47009236,-0.14771368,0.8625922,-0.46900362,0.059043825,-0.3846114
FRA-Ligue 1,2024 - 2025,Rennes,Amine Gouiri,ALG,"MF,FW",24,2000,-0.42864197,-0.28313446,-0.2511831,-0.48145932,-0.21682963,0.11389361,0.7517434,0.3459203,0.54932266,-0.70756006
FRA-Ligue 1,2024 - 2025,Rennes,Arnaud Kalimuendo,FRA,"FW,MF",22,2002,-0.25679514,0.21785033,-0.17723246,-0.46147463,0.12887584,-0.20125611,-0.14491421,0.09253135,0.085082,-0.6497032
FRA-Ligue 1,2024 - 2025,Rennes,Azor Matusiwa,NED,MF,26,1998,-0.4074037,-0.058966827,-0.6568252,-0.42634073,-0.33448955,0.08247378,0.8354008,0.3389976,0.04098327,-0.5394331
FRA-Ligue 1,2024 - 2025,Rennes,Djaoui Cissé,FRA,MF,20,2004,-0.6725276,0.060634293,-0.5547658,-0.40980053,-0.24134405,0.23491028,0.8820925,0.4723445,0.37358886,-0.56254923
FRA-Ligue 1,2024 - 2025,Rennes,Jordan James,WAL,MF,20,2004,-0.63392305,-0.12970452,-0.48455396,-0.39078525,-0.48076618,0.27855426,0.8269582,0.20650569,0.479951,-0.5381863
FRA-Ligue 1,2024 - 2025,Rennes,Jérémy Jacquet,FRA,DF,19,2005,-0.645217,-0.4908673,-0.6032968,-0.6734911,-0.3371979,0.038187254,0.94106174,0.47578686,0.5061885,-0.546302
FRA-Ligue 1,2024 - 2025,Rennes,Lilian Brassier,FRA,DF,24,1999,-0.48504415,-0.27005416,-0.6685292,-0.27936664,-0.09915925,-0.20959428,0.901041,0.34061885,0.47713742,-0.32993385
FRA-Ligue 1,2024 - 2025,Rennes,Lorenz Assignon,TOG,"DF,MF",24,2000,-0.36025086,0.16683282,-0.43480355,-0.060679324,-0.3275846,-0.2520706,0.8268664,-0.14793573,0.056834057,-0.48488912
FRA-Ligue 1,2024 - 2025,Rennes,Ludovic Blas,FRA,"MF,FW",26,1997,-0.08118819,0.10245536,-0.24889626,0.028616168,-0.36935622,0.09618045,0.81122565,0.18231413,-0.06307329,-0.6940521
FRA-Ligue 1,2024 - 2025,Saint-Étienne,Aimen Moueffek,FRA,MF,23,2001,-0.61741877,-0.20452212,-0.5034172,-0.49429142,-0.48928064,-0.02874913,0.81219757,0.16001725,0.50954705,-0.64954513
FRA-Ligue 1,2024 - 2025,Saint-Étienne,Benjamin Bouchouari,MAR,MF,22,2001,-0.6065418,0.27235013,-0.50571597,-0.30563855,-0.38546237,0.09915371,0.74176913,0.115210265,0.31979555,-0.5012436
FRA-Ligue 1,2024 - 2025,Saint-Étienne,Dennis Appiah,FRA,DF,32,1992,-0.6622606,0.09499503,-0.63397276,-0.158515,-0.5557362,0.06204917,0.9267154,-0.18495989,0.14919394,-0.5756127
FRA-Ligue 1,2024 - 2025,Saint-Étienne,Dylan Batubinsika,COD,DF,28,1996,-0.68929744,-0.39531344,-0.68221974,-0.49110785,0.026732096,-0.3973573,0.820191,0.28947425,0.24923567,-0.21433385
FRA-Ligue 1,2024 - 2025,Saint-Étienne,Florian Tardieu,FRA,MF,32,1992,-0.2491556,-0.18472654,-0.58302903,-0.21604821,-0.19374166,0.19656943,0.7030945,0.12821525,0.3962789,-0.39872754
FRA-Ligue 1,2024 - 2025,Saint-Étienne,Irvin Cardona,MLT,FW,26,1997,-0.2484533,-0.4682171,-0.22740294,-0.28095007,-0.044157643,0.04761904,0.7216034,-0.09491245,0.5453998,-0.7829322
FRA-Ligue 1,2024 - 2025,Saint-Étienne,Louis Mouton,FRA,MF,22,2002,-0.6161159,-0.15035786,-0.49633723,-0.46833166,-0.54180235,0.2947035,0.8982566,0.20079324,0.3826812,-0.6341964
FRA-Ligue 1,2024 - 2025,Saint-Étienne,Lucas Stassin,BEL,FW,19,2004,-0.21993138,-0.19759083,-0.1832708,-0.32029492,0.05481383,0.13236499,0.73987854,-0.109910294,0.15335155,-0.65020543
FRA-Ligue 1,2024 - 2025,Saint-Étienne,Léo Pétrot,FRA,DF,27,1997,-0.5378145,-0.29692832,-0.6890074,-0.17628464,-0.47025874,-0.36917278,0.8907796,-0.05694006,-0.03609516,-0.42433658
FRA-Ligue 1,2024 - 2025,Saint-Étienne,Mickael Nade,FRA,DF,25,1999,-0.54734445,-0.3869318,-0.84023154,-0.30735302,-0.11430283,-0.39680716,0.90634346,-0.049703874,0.046079945,-0.27816242
FRA-Ligue 1,2024 - 2025,Saint-Étienne,Zuriko Davitashvili,GEO,"FW,MF",23,2001,-0.13948177,0.20422801,-0.2418993,-0.10641343,-0.39784282,-0.081600174,0.5669212,0.14752853,0.024691211,-0.71181935
FRA-Ligue 1,2024 - 2025,Strasbourg,Abakar Sylla,CIV,DF,21,2002,-0.700119,-0.41808188,-0.7734872,-0.37858465,0.08689135,-0.20265608,0.91493523,0.026997427,0.47942305,-0.41712302
FRA-Ligue 1,2024 - 2025,Strasbourg,Andrey Santos,BRA,MF,20,2004,-0.24799955,0.1408268,-0.581925,-0.46869364,-0.016926864,0.48065913,0.8082047,-0.117809236,-0.6840118,-0.40522212
FRA-Ligue 1,2024 - 2025,Strasbourg,Diego Moreira,BEL,"DF,MF",19,2004,-0.21835037,0.26842445,-0.34269884,0.13212661,-0.5623143,-0.19313282,0.93714756,-0.2269825,0.11716703,-0.5159867
FRA-Ligue 1,2024 - 2025,Strasbourg,Dilane Bakwa,FRA,"MF,DF",21,2002,-0.1411472,0.1486324,-0.16341797,0.228992,-0.29661778,-0.13098712,0.83752835,0.060171466,0.122637965,-0.46744618
FRA-Ligue 1,2024 - 2025,Strasbourg,Emanuel Emegha,NED,FW,21,2003,-0.16232632,-0.53853315,0.28944713,-0.7624321,-0.080459595,-0.27208748,0.69926995,-0.07703349,0.12792379,-0.6068046
FRA-Ligue 1,2024 - 2025,Strasbourg,Félix Lemaréchal,FRA,"MF,FW",20,2003,-0.3924383,-0.08241276,-0.39569297,-0.32577276,-0.2892811,0.038384393,0.84491974,-0.004840977,0.13419347,-0.6077578
FRA-Ligue 1,2024 - 2025,Strasbourg,Guela Doué,CIV,DF,21,2002,-0.483153,0.049073283,-0.6713192,-0.17510073,-0.37682745,-0.21926908,0.86855435,0.107492365,-0.15732448,-0.21485066
FRA-Ligue 1,2024 - 2025,Strasbourg,Habib Diarra,SEN,"MF,FW",20,2004,-0.34378606,-0.03409356,-0.44158843,-0.092790596,-0.34800598,-0.12912548,0.5404082,0.008496713,0.27056435,-0.4046665
FRA-Ligue 1,2024 - 2025,Strasbourg,Ismaël Doukouré,FRA,"DF,MF",21,2003,-0.515925,-0.06190167,-0.6585027,-0.44248357,0.10248384,-0.35564315,0.8003152,0.20308763,0.006720803,-0.23558174
FRA-Ligue 1,2024 - 2025,Strasbourg,Saidou Sow,GUI,DF,22,2002,-0.7019208,-0.59029084,-0.77527887,-0.48029715,-0.31318396,-0.25217104,0.7736147,0.30042934,0.68671584,-0.37600294
FRA-Ligue 1,2024 - 2025,Strasbourg,Sebastian Nanasi,SWE,"MF,FW",22,2002,-0.317347,-0.16498776,-0.22510424,-0.2856535,-0.27886167,0.07522478,0.79207504,-0.23640107,0.19018112,-0.3693684
FRA-Ligue 1,2024 - 2025,Strasbourg,Valentín Barco,ARG,"MF,DF",20,2004,-0.5477662,-0.07295951,-0.726244,-0.20630819,-0.4878955,0.13553043,0.8713059,0.047964267,0.59904706,-0.56521624
FRA-Ligue 1,2024 - 2025,Toulouse,Aron Dønnum,NOR,"DF,MF",26,1998,-0.58249533,0.32761213,-0.34199893,0.12510023,-0.4591802,-0.048894607,0.93137836,-0.16315067,0.07751687,-0.48341104
FRA-Ligue 1,2024 - 2025,Toulouse,Charlie Cresswell,ENG,DF,21,2002,-0.7084109,-0.6308712,-0.54662067,-0.33561155,-0.09467405,-0.3282288,0.7308001,-0.062977664,-0.13324578,-0.05022613
FRA-Ligue 1,2024 - 2025,Toulouse,Djibril Sidibé,FRA,DF,32,1992,-0.48646182,-0.18810388,-0.5746321,-0.17487814,-0.4998215,0.0830953,0.93538743,0.034188844,0.19079587,-0.42472598
FRA-Ligue 1,2024 - 2025,Toulouse,Frank Magri,CMR,"FW,MF",24,1999,-0.5582549,-0.36532763,-0.10131344,-0.4218063,-0.2377247,0.04147938,0.7003353,-0.047550414,0.41424868,-0.67609
FRA-Ligue 1,2024 - 2025,Toulouse,Gabriel Suazo,CHI,DF,26,1997,-0.25898418,0.012774559,-0.5928118,-0.071370274,-0.63162017,0.15798101,0.91003555,-0.084151655,0.14922354,-0.5803389
FRA-Ligue 1,2024 - 2025,Toulouse,Jaydee Canvot,FRA,"DF,MF",18,2006,-0.7519647,-0.2652014,-0.64316607,-0.42990097,-0.32264242,-0.1046393,0.9301165,0.3761717,0.60496855,-0.5184086
FRA-Ligue 1,2024 - 2025,Toulouse,Joshua King,NOR,"FW,MF",32,1992,-0.35053518,-0.22013503,-0.060994193,-0.30561575,-0.21804671,-0.099890746,0.8032943,0.21878073,0.3445763,-0.7566725
FRA-Ligue 1,2024 - 2025,Toulouse,Mark McKenzie,USA,DF,25,1999,-0.5873594,-0.36939532,-0.6548546,-0.49167535,-0.22043243,-0.19250862,0.8073068,0.002502399,0.0038501094,-0.31719357
FRA-Ligue 1,2024 - 2025,Toulouse,Vincent Sierro,SUI,MF,28,1995,-0.64354646,-0.050390128,-0.36426172,-0.2002306,-0.28168464,0.30425656,0.5194037,-0.039842445,0.04130965,-0.340048
FRA-Ligue 1,2024 - 2025,Toulouse,Warren Kamanzi,NOR,"DF,MF",23,2000,-0.52182114,-0.11156692,-0.5174063,-0.54921275,-0.28380743,-0.027873626,0.8603878,0.036148727,0.4512036,-0.66478324
FRA-Ligue 1,2024 - 2025,Toulouse,Yann Gboho,FRA,"MF,FW",23,2001,-0.35659122,0.26584148,-0.1873973,-0.2397113,-0.43489212,-0.14671162,0.7670864,0.054366857,0.15613534,-0.710572
FRA-Ligue 1,2024 - 2025,Toulouse,Zakaria Aboukhlal,MAR,"MF,FW",24,2000,-0.5254425,-0.26813152,0.08402026,-0.37751305,-0.4098844,-0.032301392,0.5795314,-0.07488904,0.26138458,-0.848113
GER-Bundesliga,2024 - 2025,Augsburg,Alexis Claude-Maurice,FRA,"MF,FW",26,1998,-0.38688824,0.30999663,-0.30516368,-0.31503898,-0.076114714,0.11504827,0.7318001,0.1873538,0.0070714667,-0.7492872
GER-Bundesliga,2024 - 2025,Augsburg,Arne Maier,GER,MF,25,1999,-0.7191437,-0.23742193,-0.30697724,-0.34498212,-0.43671468,0.18719874,0.8915139,0.20203856,0.62298244,-0.48761025
GER-Bundesliga,2024 - 2025,Augsburg,Cedric Zesiger,SUI,DF,26,1998,-0.6417687,-0.7114738,-0.60437495,-0.2788941,-0.37674063,-0.049928267,0.8866516,0.057513338,0.5537612,-0.33045617
GER-Bundesliga,2024 - 2025,Augsburg,Chrislain Matsima,FRA,DF,22,2002,-0.6188506,-0.35714972,-0.57792217,-0.3443292,-0.21797575,-0.42810887,0.763826,0.20056671,-0.013381524,-0.34708717
GER-Bundesliga,2024 - 2025,Augsburg,Dimitris Giannoulis,GRE,DF,28,1995,-0.44247612,0.026065253,-0.45795035,0.1376066,-0.46551877,-0.17831586,0.8192278,-0.3460104,0.045940634,-0.43167326
GER-Bundesliga,2024 - 2025,Augsburg,Elvis Rexhbeçaj,KVX,MF,26,1997,-0.6720404,-0.1447383,-0.40517285,-0.17084317,-0.40300065,-0.010608052,0.75043356,0.06779878,0.20023254,-0.59773535
GER-Bundesliga,2024 - 2025,Augsburg,Frank Onyeka,NGA,MF,26,1998,-0.64312184,0.07335122,-0.47767636,-0.36258954,-0.5472875,-0.13206556,0.7776862,0.13394514,0.042642184,-0.5654703
GER-Bundesliga,2024 - 2025,Augsburg,Jeffrey Gouweleeuw,NED,DF,33,1991,-0.4764088,-0.33714145,-0.6602533,0.034107465,-0.31796238,-0.019366313,0.67607665,0.30494225,-0.14659671,-0.0508646
GER-Bundesliga,2024 - 2025,Augsburg,Keven Schlotterbeck,GER,DF,27,1997,-0.55239946,-0.3173367,-0.6643639,-0.2813749,0.25660607,-0.005632277,0.9220031,0.42815512,0.33762223,-0.43612537
GER-Bundesliga,2024 - 2025,Augsburg,Kristijan Jakić,CRO,MF,27,1997,-0.6491339,-0.05602126,-0.50950193,-0.33600423,-0.47960415,-0.00012399908,0.7561457,0.22809578,0.13103925,-0.5014564
GER-Bundesliga,2024 - 2025,Augsburg,Marius Wolf,GER,DF,29,1995,-0.52127886,-0.12381772,-0.39663446,0.0487921,-0.31864908,-0.009490376,0.8268172,-0.029590914,0.15696377,-0.42901978
GER-Bundesliga,2024 - 2025,Augsburg,Phillip Tietz,GER,FW,27,1997,-0.5279293,-0.4213691,-0.105702594,-0.17846936,-0.08078331,0.01988445,0.61294574,0.27190372,0.3148123,-0.6984193
GER-Bundesliga,2024 - 2025,Augsburg,Samuel Essende,COD,FW,26,1998,-0.42603028,-0.24385913,-0.101364866,-0.16845572,0.09337653,-0.27726442,0.8322973,0.11736875,0.33694363,-0.79634845
GER-Bundesliga,2024 - 2025,Bayern Munich,Aleksandar Pavlovic,GER,MF,20,2004,-0.49048316,0.31976888,-0.620223,-0.52330506,-0.1965701,0.10782805,0.90318835,0.4073209,0.36870378,-0.29277706
GER-Bundesliga,2024 - 2025,Bayern Munich,Alphonso Davies,CAN,DF,23,2000,-0.3094095,0.2940688,-0.50537455,-0.2792583,-0.3421267,-0.23903707,0.922699,0.050981846,0.4120627,-0.39049315
GER-Bundesliga,2024 - 2025,Bayern Munich,Dayot Upamecano,FRA,DF,25,1998,-0.4940834,-0.047229644,-0.5786299,-0.5375435,-0.07844694,0.22567196,0.8268023,0.13188945,0.23830359,0.08434875
GER-Bundesliga,2024 - 2025,Bayern Munich,Eric Dier,ENG,DF,30,1994,-0.36431482,-0.31615806,-0.5952302,-0.58765304,0.06808663,-0.123060204,0.86916584,0.28945598,0.32929546,-0.094937496
GER-Bundesliga,2024 - 2025,Bayern Munich,Harry Kane,ENG,FW,31,1993,0.4395943,-0.3233302,0.039273176,-0.04016586,0.36553594,0.38824618,-0.6258551,0.19938973,0.14694387,-0.4396761
GER-Bundesliga,2024 - 2025,Bayern Munich,Jamal Musiala,GER,MF,21,2003,-0.17168622,0.42995855,0.10197168,-0.46601906,-0.12497675,0.33854505,0.8882456,-0.08759431,0.03470591,-0.61630464
GER-Bundesliga,2024 - 2025,Bayern Munich,Joshua Kimmich,GER,MF,29,1995,0.075948454,0.49700582,-0.5122719,0.10276133,-0.4625475,0.5053814,0.78292155,0.11342094,-0.10864532,0.72706383
GER-Bundesliga,2024 - 2025,Bayern Munich,Kingsley Coman,FRA,FW,28,1996,-0.17589986,0.008736257,-0.1656726,-0.28855714,-0.24059792,0.069386534,0.8563742,0.030187143,0.4281908,-0.54773575
GER-Bundesliga,2024 - 2025,Bayern Munich,Konrad Laimer,AUT,DF,27,1997,-0.38315597,0.17612761,-0.41147375,-0.38169724,-0.42209658,0.08907265,0.8789656,-0.12962016,0.23348314,-0.42223313
GER-Bundesliga,2024 - 2025,Bayern Munich,Leon Goretzka,GER,"MF,DF",29,1995,-0.37498865,0.041109093,-0.3501417,-0.41192815,-0.09379957,0.24221894,0.856714,0.3331696,0.26023588,-0.26108372
GER-Bundesliga,2024 - 2025,Bayern Munich,Leroy Sané,GER,FW,28,1996,0.010880965,0.11227863,0.21550305,-0.33642405,-0.20332058,0.30678475,0.8710066,-0.2148957,0.30112454,-0.59969693
GER-Bundesliga,2024 - 2025,Bayern Munich,Michael Olise,FRA,"FW,MF",22,2001,0.69442636,-0.056675665,0.11261205,0.5606112,-0.35208666,0.23017566,0.88167983,-0.31763756,-0.10917173,-0.25411838
GER-Bundesliga,2024 - 2025,Bayern Munich,Raphaël Guerreiro,POR,"DF,MF",30,1993,-0.12569585,0.042860992,-0.46470025,-0.27888435,-0.20032825,0.036111098,0.7549063,-0.13766201,0.38252044,-0.33843035
GER-Bundesliga,2024 - 2025,Bayern Munich,Serge Gnabry,GER,"FW,MF",29,1995,0.013131296,-0.21082607,-0.0070347893,-0.41519362,-0.24840115,0.4251377,0.8245007,-0.0987465,0.5113526,-0.55549705
GER-Bundesliga,2024 - 2025,Bayern Munich,Thomas Müller,GER,"MF,FW",34,1989,-0.32375193,-0.4004361,-0.23198801,-0.3003825,-0.5331111,0.0020542839,0.7901001,0.13623817,0.48387167,-0.4916747
GER-Bundesliga,2024 - 2025,Bochum,Bernardo,BRA,DF,29,1995,-0.7851974,-0.41996032,-0.67595685,-0.23690572,-0.35277095,-0.0592131,0.92621857,0.14387244,0.1958075,-0.38165835
GER-Bundesliga,2024 - 2025,Bochum,Dani de Wit,NED,"MF,FW",26,1998,-0.6128486,-0.44441012,-0.44905668,-0.46354103,-0.31035113,0.17055383,0.7975149,-0.058044776,0.33841145,-0.69387287
GER-Bundesliga,2024 - 2025,Bochum,Erhan Mašović,SRB,DF,25,1998,-0.6693103,-0.6406461,-0.5597733,-0.4875288,-0.17055674,0.20947158,0.8102087,-0.15948208,0.5503111,-0.37825856
GER-Bundesliga,2024 - 2025,Bochum,Felix Passlack,GER,"DF,MF",26,1998,-0.39662108,-0.16500735,-0.5337531,0.02538978,-0.5272188,0.036420718,0.7563608,-0.105968535,0.1134149,-0.63266104
GER-Bundesliga,2024 - 2025,Bochum,Gerrit Holtmann,PHI,"DF,FW",29,1995,-0.59239125,-0.19131675,-0.27735507,-0.07825441,-0.3114834,0.19177258,0.91530657,-0.14788882,0.50411826,-0.58961606
GER-Bundesliga,2024 - 2025,Bochum,Ibrahima Sissoko,MLI,MF,26,1997,-0.649049,-0.033297256,-0.41899094,-0.22081755,-0.35684305,-0.045000542,0.9024303,0.1944782,-0.14910164,-0.58233684
